route_id,service_id,trip_id,shape_id,trip_headsign,direction_id,block_id
101,44a51a1e-1453-4359-ae8c-348b0cf039d8,e985a4cb-3fae-40ac-94eb-6f99924302fd,9170efc9-6722-4a0c-ab51-1c0c0cce06bb,Blue,0,a4fe4e77-5dec-4ec8-a648-facac86a16ea
101,44a51a1e-1453-4359-ae8c-348b0cf039d8,c57cb723-969d-4e6a-82e7-fe50d265203d,9170efc9-6722-4a0c-ab51-1c0c0cce06bb,Blue,0,a4fe4e77-5dec-4ec8-a648-facac86a16ea
7B,3deb4186-b7cd-4e38-9ec5-a3fdf52e0157,934b12eb-048c-43d5-9382-3faca8926af9,8668f823-571f-4aec-b96a-a1afe5590646,BEAR CREEK to Park Place,0,4f057ffc-7fc8-40ae-b797-69542ba9bc63
7B,3deb4186-b7cd-4e38-9ec5-a3fdf52e0157,58cab4a1-f888-478e-89b4-740f39d72faf,8668f823-571f-4aec-b96a-a1afe5590646,BEAR CREEK to Park Place,0,4f057ffc-7fc8-40ae-b797-69542ba9bc63
11,3deb4186-b7cd-4e38-9ec5-a3fdf52e0157,91040af8-93e2-472c-800c-781a6544b59f,98ed568c-5eba-46aa-a22d-f8bc07b6f0c4,NORTH LOOP to Downtown Barrie Terminal,0,9617fb9d-3234-4563-9a35-8858ffa75a78
8A,3deb4186-b7cd-4e38-9ec5-a3fdf52e0157,4ea8246f-33fa-42c7-b7fc-ed1c3675c850,afbfa417-e291-4d8c-b786-9bde91c721a0,RVH/YONGE to Georgian College,0,27c2a6ef-30d1-4dc9-8c11-af64157b0adf
2B,3deb4186-b7cd-4e38-9ec5-a3fdf52e0157,fc5e55f8-f55b-4c14-9f90-040901047000,0b207682-7778-4958-a780-fdcbc9e02ba7,PARK PLACE to Park Place,0,9a873061-8691-47c9-b412-482239b0aeef
101,8f9838c0-bc19-455c-ae8e-5463323587b3,d7b7423c-7fd4-4155-896c-9dd480c62d0b,9170efc9-6722-4a0c-ab51-1c0c0cce06bb,Blue,0,ba001283-181b-47dd-80f6-9c7a1fea568f
8A,9ee6fb54-fe95-4ae5-aec0-752c0780cffd,97ea9f65-15c0-4ca4-a96d-1eaf0f6cb90c,7c643bdc-a36e-4feb-be5b-28168758ceaf,RVH/YONGE to Park Place,1,6b8ece94-cee9-4a0f-8c9b-b04cf47e6889
100,dbc9d29d-2ab6-447f-8a8a-dfb1e979ff35,d478f86a-4714-4654-a252-2c4e13f2a3ee,db3414d7-3d13-4595-8456-beb9157f3f7a,Red Express  to Downtown Barrie Terminal,0,d8f4208b-5ba4-473a-9a63-d6149f27e98b
8B,44a51a1e-1453-4359-ae8c-348b0cf039d8,e911b588-6432-4744-9e07-80fbfe2b141c,b02a2607-bef0-41ac-b7d5-5debe45ec83c,Crosstown/Essa to Georgian College ,0,4656df79-5c03-43dc-be43-615591920658
